word_id,english,xhosa,part_of_speech,xhosa_tone_markings,infinitive,is_plural,is_inchoative,is_informal,transitivity,followed_by,noun_class,note
2011,Polynomial equation,I-ikhweyizhini yamanani amaninzi e-aljibra,noun,,,false,false,false,,,9,
2012,Pooled estimate,Uqikelelo oludityanisiweyo,noun,,,false,false,false,,,11,
2013,Population,Amalungu,noun,,,false,false,false,,,6,
2014,Population,Abemi,noun,,,false,false,false,,,2,
2015,Natural logarithm,ilogaridhimu yendalo,noun,,,false,false,false,,,9,
2016,Mutually exclusive events,Iziganeko ezikhetheke ngokufanayo,noun,,,true,false,false,,,8,
2017,population mean,umndilili wabemi,noun,,,false,false,true,,,3,
2018,Population standard deviation,Uphambuko lomgangatho wabemi,noun,,,false,false,false,,,11,
2019,Population variance,Utshintsho lwabemi,noun,,,false,false,false,,,11,
2020,Precision,Ukuthi nkqo,noun,,,false,false,false,,,15,
2021,Prediction interval,Isithuba sokuxela kwangaphambili,noun,,,false,false,false,,,7,
2022,Predictor,Umxeli kwangaphambili,noun,,,false,false,false,,,3,
2023,Predictor variable,Utshintsho lomxeli kwangaphambili,noun,,,false,false,false,,,11,
2024,Prime Number,Inani elingenakwahlulwa kwakhona,noun,,,false,false,false,,,5,
2025,Probability,Okunokwenzeka,relative,,,false,false,false,,,,
2026,Probability density function,Umsebenzi wengxinano enokwenzeka,noun,,,false,false,false,,,3,
2027,Probability distribution,Usasazo olunokwenzeka,noun,,,false,false,false,,,11,
2028,Probability function,Umsebenzi onokwenzeka,noun,,,false,false,false,,,3,
2029,Probability mass function,Umsebenzi wobuninzi onokwenzeka,noun,,,false,false,false,,,3,
2030,Probability theory,Itheyori yokunokwenzeka,noun,,,false,false,false,,,9,
2031,Mutually exclusive sets,iisethi ezikhetheke ngokufanayo,noun,,,false,false,false,,,10,
2032,Multiply,phindaphinda,verb,,ukuphindaphinda,false,false,false,ambitransitive,,,
2033,Multiplier,Isiphindaphindi,noun,,,false,false,false,,,7,
2034,Multiplication,Uphindaphindo,noun,,,false,false,false,,,11,
2035,Multiple regression,Ukubuyumva kwesiphindwa,noun,,,false,false,false,,,15,
2036,Multinomial coefficient,Inani elandisayo lamanani amaninzi,noun,,,false,false,false,,,5,
2037,Multinomial,Eyamanani amaninzi,relative,,,false,false,false,,,,
2038,Monomial,Eyenani elinye le-aljibra,relative,,,false,false,false,,,,
2039,Mode,Imo,noun,,,false,false,false,,,9,
2040,Mixed number,Amanani axubeneyo,noun,,,true,false,false,,,6,
2041,median,umbindi,noun,,,false,false,false,,,3,
2042,fear,uloyiko,noun,,,false,false,false,,,11,This is an abstract noun.
2043,a lot,kakhulu,adverb,,,false,false,false,,,,
2044,amen,camagu,interjection,,,false,false,false,,,,"Camagu is also often used to thank traditional healers. Thus, it does not have an exclusively Christian connotation."
2045,apple,i-apile,noun,,,false,false,false,,,5,
2046,apples,ama-apile,noun,,,true,false,false,,,6,
2047,baboon,imfene,noun,,,false,false,false,,,9,
2048,Baboons,iimfene,noun,,,true,false,false,,,10,
2049,ball,ibhola,noun,,,false,false,false,,,9,
2050,balls,iibhola,noun,,,true,false,false,,,10,
2051,beast,isilo,noun,,,false,false,false,,,7,
2052,broom,umtshayelo,noun,,,false,false,false,,,3,
2053,bees,iinyosi,noun,,,true,false,false,,,10,
2054,bottle,ibhotile,noun,,,false,false,false,,,9,
2055,bee,inyosi,noun,,,false,false,false,,,9,
2056,sharp,bukhali,relative,,,false,false,false,,,,This refers to sharp edges as opposed to points (see tsolo)
2057,sharp,tsolo,relative,,,false,false,false,,,,"This refers to objects that are sharp-pointed, as opposed to sharp-edged (see bukhali) "
2058,cupboards,iikhabathi,noun,,,true,false,false,,,10,
2059,cupboard,ikhabathi,noun,,,false,false,false,,,9,
2060,computer,ikhompyutha,noun,,,false,false,false,,,9,
2061,computers,iikhompyutha,noun,,,true,false,false,,,10,
2062,chicken,inkuku,noun,,,false,false,false,,,9,
2063,chickens,iinkuku,noun,,,true,false,false,,,10,
2064,nature,indalo,noun,,,false,false,false,,,9,
2065,forest,ihlathi,noun,,,false,false,false,,,5,
2066,forests,amahlathi,noun,,,true,false,false,,,6,
2067,humanity,ubuntu,noun,,,false,false,false,,,14,Ubuntu refers also to a philosophy on how people should act toward one another in a community-spirited manner: https://en.wikipedia.org/wiki/Ubuntu_philosophy
2068,cup,ikomityi,noun,,,false,false,false,,,9,
2069,cups,iikomityi,noun,,,true,false,false,,,10,
2070,subtract,susa,verb,,ukususa,false,false,false,transitive,,,
2071,vicissitudes,amehlandenyuka,noun,,,true,false,false,,,6,
2072,ups and downs,amehlandenyuka,noun,,,true,false,false,,,6,
2073,descend,(i)hla,verb,,ukuhla,false,false,false,intransitive,,,This is a latent-i verb.
2074,date,jola,verb,,ukujola,false,false,true,intransitive,,,"Used with na-, e.g. ujola nabani? Who are they dating [with]?"
2075,clock,iwotshi,noun,,,false,false,false,,,9,"A watch is also ""iwotshi"" in isiXhosa."
2076,clocks,iiwotshi,noun,,,true,false,false,,,10,
2077,stretch,olula,verb,,ukolula,false,true,false,transitive,,,"Often used in the passive, e.g. Imilenze yakhe yoluliwe (His/her legs are stretched out)"
2078,claim,banga,verb,,ukubanga,false,false,false,ambitransitive,,,
2079,search,phengulula,verb,,ukuphengulula,false,false,false,ambitransitive,,,
2080,search,khangela,verb,,ukukhangela,false,false,false,ambitransitive,,,
2081,look for,funa,verb,,ukufuna,false,false,false,transitive,,,
2082,long for,rhalela,verb,,ukurhalela,false,false,true,ambitransitive,,,
2083,wish for,nqwenelela,verb,,ukunqwenelela,false,false,false,transitive,,,
2084,become common,xhaphaka,verb,,ukuxhaphaka,false,true,false,intransitive,,,
2085,become widespread,xhaphaka,verb,,ukuxhapaka,false,true,false,intransitive,,,
2086,search,funa,verb,,ukufuna,false,false,false,transitive,,,
2087,look for,khangela,verb,,ukukhangela,false,false,false,transitive,,,
2088,flour,umgubo,noun,úḿgûbo,,false,false,false,,,3,
2089,owe money,kweleta,verb,,ukukweleta,false,false,true,ambitransitive,,,Used for OWE in Zulu but has been adopted by Xhosa-speakers
2090,queue,fola,verb,,ukufola,false,false,true,ambitransitive,,,Can also refer to the process of looking for work (because that involves standing in queues)
2091,crowds,izihlwele,noun,,,false,false,false,,,8,
2092,crowd,isihlwele,noun,,,false,false,false,,,7,
2093,make dirty,ngcolisa,verb,,ukungcolisa,false,false,false,ambitransitive,,,
2094,prayer,umthandazo,noun,,,false,false,false,,,3,
2095,prayers,imithandazo,noun,,,true,false,false,,,4,
2096,religion,unqulo,noun,,,false,false,false,,,11,
2097,fossil,isiqina,noun,,,false,false,false,,,7,
2098,fossils,iziqina,noun,,,true,false,false,,,8,
2099,plural,isininzi,noun,,,false,false,false,,,7,
2100,paternal uncle,utatomncini,noun,,,false,false,false,,,1a,
2101,paternal uncles,ootatomncinci,noun,,,true,false,false,,,2a,
2102,maternal uncle,umalume,noun,úmálûme,,false,false,false,,,1a,
2103,maternal uncles,oomalume,noun,óomálûme,,true,false,false,,,2a,
2104,soccer,ibhola ekhatywayo,noun,,,false,false,false,,,9,
2105,difference,umahluko,noun,,,false,false,false,,,1a,
2106,parent,umzali,noun,,,false,false,false,,,1,
2107,parents,abazali,noun,,,true,false,false,,,2,
2108,old man,ixhego,noun,,,false,false,false,,,5,
2109,old woman,ixhegokazi,noun,,,false,false,false,,,5,
2110,pass,gqitha,verb,,ukugqitha,false,false,false,ambitransitive,,,
2111,pass away,bhubha,verb,,ukubhubha,false,true,false,intransitive,,,“Bhubha” is more of a euphemism than “fa”
2112,dress,ilokhwe,noun,,,false,false,false,,,9,
2113,dresses,iilokhwe,noun,,,true,false,false,,,10,
2114,future,ikamva,noun,,,false,false,false,,,5,
2115,greet,bhotisa,verb,,ukubhotisa,false,false,false,transitive,,,This comes from the word 'bhota' and can be used in place of 'bulisa'
2116,situations,iimeko,noun,,,true,false,false,,,10,
2117,"clothe, wear (on upper body)",ambatha,verb,,ukwambatha,false,true,false,ambitransitive,,,
2118,inject,jova,verb,,ukujova,false,false,false,ambitransitive,,,
2119,untruthfulness,amamenemene,noun,,,true,false,true,,,6,
2120,dragon,igongqongqo,noun,,,false,false,false,,,5,"This term is taken from the story of Kholumolumo of the Basotho nation.  It was written about a mythological dragon/dinosaur that lived in the Drakensberg mountains destroying everything and was killed by Moshanyana Sankatana.

The igongqongqo is a term used in Xhosa for dragon."
2121,dragons,amagongqongqo,noun,,,true,false,false,,,6,"This term is taken from the story of Kholumolumo of the Basotho nation.  It was written about a mythological dragon/dinosaur that lived in the Drakensberg mountains destroying everything and was killed by Moshanyana Sankatana.

The igongqongqo is a term used in Xhosa for dragon."
2122,moss,imfeyesele,noun,,,false,false,false,,,9,
2123,volcano,intabamlilo,noun,,,false,false,false,,,9,
2124,expanse of water,isithabazi,noun,,,false,false,false,,,7,
2125,grade,ibakala,noun,,,false,false,false,,,5,
2126,chance,ithuba,noun,,,false,false,false,,,5,
2127,umbindi-mda,equator,noun,,,false,false,false,,,3,
2128,seashells,oonokrwece,noun,,,true,false,false,,,2a,
2129,hiss,tshitshiza,verb,,ukutshitshiza,false,false,false,intransitive,,,
2130,chemical,umchiza,noun,,,false,false,false,,,3,
2131,river bend,impindo,noun,,,false,false,false,,,9,"Source: F Magqashela, AC Jordan’s book titled Kwezo mpindo zeTsitsa (Along the Bends of the Tsitsa- Lovedale Press, 1974)"
2132,river bends,iimpindo,noun,,,true,false,false,,,10,"Source: F Magqashela, AC Jordan’s book titled Kwezo mpindo zeTsitsa (Along the Bends of the Tsitsa- Lovedale Press, 1974)"
2133,Orange River,iGqili,noun,,,false,false,false,,,5,
2134,chemicals,imichiza,noun,,,false,false,false,,,4,
2135,Dean,INtloko,noun,,,false,false,false,,,9,
2136,low,phantsi,adverb,,,false,false,false,,,,
2137,gender equality,ukulingana ngokwesini,noun,,,false,false,false,,,15,
2138,gender,isini,noun,,,false,false,false,,,7,
2139,samp,umngqusho,noun,,,false,false,false,,,3,
2140,split,canda,verb,,ukucanda,false,false,false,transitive,,,
2141,member,ilungu,noun,,,false,false,false,,,5,
2142,members,amalungu,noun,,,true,false,false,,,6,
2143,call,tsalela,verb,,ukutsalela,false,false,false,transitive,,,This refers to calling by phone. 
2144,phone,tsalela,verb,,ukutsalela,false,false,false,transitive,,,
2145,journalism,ubuntatheli,noun,,,false,false,false,,,14,
2146,chances,amathuba,noun,,,true,false,false,,,6,“Amathuba” is the name of UCT’s student learning platform.
2147,hello,bhota,interjection,,,false,false,false,,,,'Bhota' is generally a more archaic and less frequently used word than 'molo'
2148,snow,ikhephu,noun,,,false,false,false,,,5,
2149,wet,manzi,relative,,,false,false,false,,,,
2150,attack,hlasela,verb,,ukuhlasela,false,false,false,ambitransitive,,,
2151,mothertongue,ulwimi lwenkobe,noun,,,false,false,false,,,11,
2152,native language,ulwimi lwenkobe,noun,,,false,false,false,,,11,
2153,advertisement,intengiso,noun,,,false,false,false,,,9,
2154,advertisements,iintengiso,noun,,,true,false,false,,,10,
2155,grade,ibanga,noun,,,false,false,false,,,5,
2156,valley,intlambo,noun,,,false,false,false,,,9,
2157,expense,indleko,noun,,,false,false,false,,,9,
2158,expenses,iindleko,noun,,,true,false,false,,,10,
2159,princess,inkosazana,noun,,,false,false,false,,,9,
2160,pioneers,oovulindlela,noun,,,true,false,false,,,2a,
2161,pioneer,uvulindlela,noun,,,false,false,false,,,1a,
2162,seafloor,umgangatho wolwandle,noun,,,false,false,false,,,3,
2163,be naughty,geza,verb,,ukugeza,false,false,false,intransitive,,,"Can be confusable with the Zulu word for ""wash"" which is also ""geza."""
2164,cheeky,sile,relative,,,false,false,false,,,,
2165,glacier,intabamkhenkce,noun,,,false,false,false,,,9,Source: T Matomela
2166,glaciers,iintabamkhenkce,noun,,,true,false,false,,,10,Source: T Matomela
2167,independence,ukuzimela,noun,,,false,false,false,,,15,
2168,opinions,izimvo,noun,,,true,false,false,,,10,
2169,roof,uphahla,noun,,,false,false,false,,,11,
2170,shock wave,ungcangcazelomhlaba,noun,,,false,false,false,,,1a,
2171,excitement,imincili,noun,,,false,false,false,,,4,
2172,constitution,umgaqo-siseko,noun,,,false,false,false,,,3,
2173,prejudice,umkhethe,noun,,,false,false,false,,,3,
2174,referee,usompempe,noun,,,false,false,false,,,1a,
2175,referees,oosompempe,noun,,,true,false,false,,,2a,
2176,witchcraft,ubugqi,noun,,,false,false,false,,,14,
2177,witchcraft,ubuthathaki,noun,,,false,false,false,,,14,
2178,raincoat,isikhwehla semvula ,noun,,,false,false,false,,,7,
2179,farmer,umfama,noun,,,false,false,true,,,1,
2180,bead,intsimbi,noun,,,false,false,false,,,9,
2181,beads,iintsimbi,noun,,,true,false,false,,,10,
2182,break into,qhekeza,verb,,ukuqhekeza,false,false,false,transitive,,,
2183,doll,unopopi,noun,,,false,false,false,,,1a,“Unopopi” can be used for “doll” or “puppet.”
2184,dolls,oonopopi,noun,,,true,false,false,,,2a,
2185,opportunities,amathuba,noun,,,true,false,false,,,6,“Amathuba” is the name of UCT’s student learning platform.
2186,commercial,intengiso,noun,,,false,false,false,,,9,
2187,player,umdlali,noun,,,false,false,false,,,1,
2188,castle,inqaba,noun,,,false,false,false,,,9,
2189,castles,iinqaba,noun,,,true,false,false,,,10,
2190,meat,inyama,noun,,,false,false,false,,,9,
2191,clothes,iimpahla,noun,,,true,false,false,,,10,
2192,clothing,impahla,noun,,,false,false,false,,,9,
2193,friendship,ubuhlobo,noun,,,false,false,false,,,14,
2194,relationship,ubudlelwane,noun,,,false,false,false,,,14,
2195,come out,phuma,verb,,ukuphuma,false,false,false,intransitive,,,
2196,factor,inani elingena kwelinye,noun,,,false,false,false,,,9,
2197,witchcraft,ubugqwirha,noun,,,false,false,false,,,14,
2198,farmer,umlimi,noun,,,false,false,false,,,1,
2199,farmers,abalimi,noun,,,true,false,false,,,2,
2200,frequency,uphindaphindo lokwenzeka,noun,,,false,false,false,,,1a,
2201,histogram,igrafu yamaxande,noun,,,false,false,false,,,9,
2202,integer,inani elipheleleyo,noun,,,false,false,false,,,5,
2203,intercept method,indlela yokunqanda,noun,,,false,false,false,,,9,
2204,interval,ikhefu,noun,,,false,false,false,,,9,
2205,matrix,isibumbelo,noun,,,false,false,false,,,7,
2206,mean,umndilili,noun,,,false,false,false,,,3,
2207,null hypothesis,ingcinga ethatha njengenyani etshitshisiweyo,noun,,,false,false,false,,,9,
2208,null set,isethi etshitshisiweyo,noun,,,false,false,false,,,9,
2209,numerator,inani elingaphezulu leqhezu,noun,,,false,false,false,,,9,
2210,operate,hlinza,verb,,ukuhlinza,false,false,false,ambitransitive,,,
2211,ordered pair,ipari ehleliweyo,noun,,,false,false,false,,,9,
2212,parabola,umgca ofana nelinye icala lombhoxo,noun,,,false,false,false,,,3,
2213,pentagon,umbombo-ntlanu,noun,,,false,false,false,,,3,
2214,point,incam,noun,,,false,false,false,,,9,Tip.
2215,point,inqaku,noun,,,false,false,false,,,9,Unit of scoring.
2216,polygon,umbombo-ninzi,noun,,,false,false,false,,,3,
2217,polygon,ipholigoni,noun,,,false,false,false,,,9,
2218,stem-and-leaf plot,iploti yesiqu negqabi,noun,,,false,false,false,,,9,
2219,sum,iyonke,noun,,,false,false,false,,,9,
2220,volume,ubunzulu,noun,,,false,false,false,,,14,Depth.
2221,reduce,nciphisa,verb,,ukunciphisa,false,false,false,transitive,,,
2222,be affordable,fikeleleka,verb,,ukufikeleleka,false,false,false,intransitive,,,
2223,actor,umdlali,noun,,,false,false,false,,,1,
2224,opportunity,ithuba,noun,,,false,false,false,,,5,
2225,commercials,iintengiso,noun,,,true,false,false,,,9,
2226,hello,bhotani,interjection,,,true,false,false,,,,'Bhotani' is generally a more archaic and less frequently used word than 'molweni'
2227,wide,banzi,relative,,,false,false,false,,,,Underived relative.
2228,terrible,masikizi,relative,,,false,false,false,,,,
2229,certain,thile,relative,,,false,false,false,,,,As in particular or specific. Underived relative.
2230,welcome,amkela,verb,,ukwamkela,false,false,false,transitive,,,
2231,be achievable,fumaneka,verb,,ukufumaneka,false,false,false,intransitive,,,
2232,staff member,umsebenzi,noun,,,false,false,false,,,1,
2233,employee,umsebenzi,noun,,,false,false,false,,,1,
2234,job,umsebenzi,noun,,,false,false,false,,,1,
2235,vaccinate,jova,verb,,ukujova,false,false,false,ambitransitive,,,
2236,deceit,amamenemene,noun,,,true,false,false,,,6,
2237,be confident,zithemba,verb,,ukuzithemba,false,false,false,transitive,,,
2238,shirt,ihempe,noun,,,false,false,false,,,9,
2239,be necessary,funeka,verb,,ukufuneka,false,false,false,intransitive,,,"This is often used to express ""must""."
2240,discussion,incoko,noun,,,false,false,false,,,9,
2241,conversation,incoko,noun,,,false,false,false,,,9,
2242,big,khulu,adjective,,,false,false,false,,,,
2243,tall,de,adjective,,,false,false,false,,,,
2244,long,de,adjective,,,false,false,false,,,,
2245,short,futshane,adjective,,,false,false,false,,,,
2246,small,ncinci,adjective,,,false,false,false,,,,
2247,one,nye,relative,,,false,false,false,,,,
2248,two,bini,adjective,,,false,false,false,,,,
2249,three,thathu,adjective,,,false,false,false,,,,
2250,four,ne,adjective,,,false,false,false,,,,
2251,five,hlanu,adjective,,,false,false,false,,,,
2252,six,thandathu,adjective,,,false,false,false,,,,
2253,seven,xhenxhe,adjective,,,false,false,false,,,,
2254,rainbow,umnyama,noun,,,false,false,false,,,3,
2255,curve,igophe,noun,,,false,false,false,,,5,
2256,phase,isigaba,noun,,,false,false,false,,,7,
2257,incident,isiganeko,noun,,,false,false,false,,,7,
2258,million,isigidi,noun,,,false,false,false,,,7,
2259,millions,izigidi,noun,,,true,false,false,,,8,
2260,msinyane,quickly,adverb,,,false,false,false,,,,
2261,get off,(i)hla,verb,,ukwehla,false,false,false,ambitransitive,,,
2262,peel,xobula,verb,,ukuxobula,false,false,false,transitive,,,
2263,spread,tyhutyha,verb,,ukutyhutyha,false,false,false,intransitive,,,
2264,sew,thunga,verb,,ukuthunga,false,false,false,transitive,,,
2265,lower,thoba,verb,,ukuthoba,false,false,false,transitive,,,
2266,become soft,thamba,verb,,ukuthamba,false,true,false,intransitive,,,
2267,fold,songa,verb,,ukusonga,false,false,false,transitive,,,
2268,spread,sasaza,verb,,ukusasaza,false,false,false,intransitive,,,
2269,lift,phakamisa,verb,,ukuphakamisa,false,false,false,transitive,,,"This is often used to refer to lifting objects. For instance, in the South African national anthem, ""Nkosi sikelel' iAfrika"", ""maluphakanyisw' uphondo lwayo"" means ""let its [Africa's] horn be lifted up"""
2270,unfold,olula,verb,,ukolula,false,false,false,transitive,,,
2271,lift,nyusa,verb,,ukunyusa,false,false,false,transitive,,,
2272,get well,nyangeka,verb,,ukunyangeka,false,true,false,intransitive,,,
2273,stare,ntlontlozela,verb,,ukuntlontlozela,false,false,false,intransitive,,,
2274,knit,nitha,verb,,ukunitha,false,false,false,ambitransitive,,,
2275,stick on,ncamathisela,verb,,ukuncamathisela,false,false,false,transitive,,,
2276,exercise,lolonga,verb,,ukulolonga,false,false,false,ambitransitive,,,Often seen as 'zilolonga' - 'exercise yourself'.
2277,get on,khwela,verb,,ukukhwela,false,false,false,transitive,,,
2278,undress,khulula,verb,,ukhulula,false,true,false,transitive,,,
2279,open mouth,khamisa,verb,,ukukhamisa,false,false,false,intransitive,,,
2280,turn around,jikeleza,verb,,ukujikeleza,false,false,false,transitive,,,
2281,lower,hlisa,verb,,ukuhlisa,false,false,false,transitive,,,
2282,turn,guquka,verb,,ukuguquka,false,false,false,transitive,,,
2283,bend,guqa,verb,,ukuguqa,false,false,false,ambitransitive,,,
2284,hang,jinga,verb,,ukujinga,false,false,false,intransitive,,,
2285,bruise,gruzuka,verb,,ukugruzuka,false,true,false,intransitive,,,
2286,bend over,goba,verb,,ukugoba,false,false,false,intransitive,,,
2287,throw,gibisela,verb,,ukugibisela,false,false,false,transitive,,,
2288,pass on,dlulisa,verb,,ukudlulisa,false,false,false,transitive,,,
2289,close eyes,cimela,verb,,ukucimela,false,false,false,intransitive,,,
2290,affect,chaphazela,verb,,ukuchaphazela,false,false,false,transitive,,,
2291,ask politely,cela,verb,,ukucela,false,false,false,intransitive,,,
2292,infection,usuleleko,noun,,,false,false,false,,,11,
2293,lace,umtya,noun,,,false,false,false,,,3,
2294,back,umqolo,noun,,,false,false,false,,,3,
2295,pillow,umqamelo,noun,,,false,false,false,,,3,
2296,nosebleed,umongo,noun,,,false,false,false,,,3,
2297,leukemia,umhlaza wegazi,noun,,,false,false,false,,,3,
2298,electricity,umbane,noun,,,false,false,false,,,3,
2299,weight loss,ukwehla emzimbeni,noun,,,false,false,false,,,15,
2300,loss of strength,ukuphelelwa ngamandla,noun,,,false,false,false,,,15,
2301,shortage,ukunqongophala,noun,,,false,false,false,,,15,
2302,weakness,ukungomeleli,noun,,,false,false,false,,,15,
2303,loss of appetite,ukungacaceli ukutya,noun,,,false,false,false,,,15,
2304,weight loss,ukuncipha emzimbeni,noun,,,false,false,false,,,15,
2305,cleft lips/mouth,ukucandeka komlomo,noun,,,false,false,false,,,15,
2306,genetics,ufuzo,noun,,,false,false,false,,,11,
2307,spleen,udakada,noun,,,false,false,false,,,11,
2308,weakness,ubuwikhi,noun,,,false,false,false,,,14,
2309,weakness,ubuthathaka,noun,,,false,false,false,,,14,
2310,numbness,ubundindisholo,noun,,,false,false,false,,,14,
2311,ancestors,izinyanya,noun,,,true,false,false,,,8,
2312,patches,izibhaxu,noun,,,true,false,false,,,8,
2313,dizziness,isiyezi,noun,,,false,false,false,,,7,
2314,hip,isinqa,noun,,,false,false,false,,,7,
2315,pee stick,isikhuni,noun,,,false,false,false,,,7,
2316,pair of scissors,isikere,noun,,,false,false,false,,,7,
2317,patch,isibhaxu,noun,,,false,false,false,,,7,
2318,sellotape,iseyilotayiphi,noun,,,false,false,false,,,7,
2319,thread,irhali,noun,,,false,false,false,,,5,
2320,plank,iplanga,noun,,,false,false,false,,,5,
2321,brain,ingqondo,noun,,,false,false,false,,,9,
2322,spots,amabala,noun,,,true,false,false,,,6,
2323,glands,amadlala,noun,,,true,false,false,,,6,
2324,games,imidlalo,noun,,,true,false,false,,,4,
2325,secret,imfihlo,noun,,,false,false,false,,,9,
2326,female organ,ilungu lobufazi,noun,,,false,false,false,,,5,
2327,male organ,ilungu lobudoda,noun,,,false,false,false,,,5,
2328,cardboard,ikhadibhodi,noun,,,false,false,false,,,9,
2329,gland,idlala,noun,,,false,false,false,,,5,
2330,planks,amaplanga,noun,,,true,false,false,,,6,
